X,Y,OBJECTID,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
-121.594315912,38.1722118490001,10882,3,160,,SAC,,5.95,,"SACRAMENTO RIVER, ISLETON BRIDGE",840.0,6400.0,4950.0,610.0,5800.0,4200.0
-121.558658412,38.2381740970001,10883,3,160,,SAC,,11.46,,"RYDE, JCT. RTE. 220 WEST",540.0,3650.0,2750.0,340.0,2800.0,2350.0
-121.558658412,38.2381740970001,10884,3,160,,SAC,,11.46,,"RYDE, JCT. RTE. 220 WEST",540.0,3650.0,2750.0,340.0,2800.0,2350.0
-121.51564215,38.2425592660001,10885,3,160,,SAC,,14.16,,"WALNUT GROVE, WALNUT GROVE BRIDGE",370.0,3100.0,2800.0,290.0,2800.0,2500.0
-121.51564215,38.2425592660001,10886,3,160,,SAC,,14.16,,"WALNUT GROVE, WALNUT GROVE BRIDGE",370.0,3100.0,2800.0,290.0,2800.0,2500.0
-121.539302335,38.273277911,10887,3,160,,SAC,,16.92,,LEARY ROAD,210.0,1600.0,1350.0,210.0,1650.0,1400.0
-121.539302335,38.273277911,10888,3,160,,SAC,,16.92,,LEARY ROAD,210.0,1600.0,1350.0,210.0,1650.0,1400.0
-121.576581382,38.3185713130001,10889,3,160,,SAC,,21.1,,"PAINTERSVILLE BRIDGE; RIVER ROAD",430.0,3650.0,2350.0,400.0,2450.0,2300.0
-121.576581382,38.3185713130001,10890,3,160,,SAC,,21.1,,"PAINTERSVILLE BRIDGE; RIVER ROAD",430.0,3650.0,2350.0,400.0,2450.0,2300.0
-121.519333075,38.368294088,10891,3,160,,SAC,,26.25,,HOOD-FRANKLIN ROAD,240.0,2150.0,1650.0,120.0,1300.0,1000.0
-121.519333075,38.368294088,10892,3,160,,SAC,,26.25,,HOOD-FRANKLIN ROAD,240.0,2150.0,1650.0,120.0,1300.0,1000.0
-121.500500851,38.455960141,10893,3,160,,SAC,,34.07,,FREEPORT BRIDGE ROAD,160.0,1650.0,1550.0,600.0,5600.0,5200.0
-121.500500851,38.455960141,10894,3,160,,SAC,,34.07,,FREEPORT BRIDGE ROAD,160.0,1650.0,1550.0,600.0,5600.0,5200.0
-121.503401655,38.470054453,10895,3,160,,SAC,,35.045,,"SACRAMENTO, AMERICAN RIVER BRIDGE",600.0,5600.0,5200.0,,,
-121.503401655,38.470054453,10896,3,160,,SAC,,35.045,,"SACRAMENTO, AMERICAN RIVER BRIDGE",600.0,5600.0,5200.0,,,
-121.47715186,38.595563654,10897,3,160,,SAC,R,44.456,,"SACRAMENTO, AMERICAN RIVER BRIDGE",,,,3550.0,42000.0,30500.0
-121.477402952,38.5958775180001,10898,3,160,,SAC,R,44.456,,"SACRAMENTO, AMERICAN RIVER BRIDGE",,,,3550.0,42000.0,30500.0
-121.474640739,38.5971143960001,10899,3,160,,SAC,R,44.63,,"SACRAMENTO, NORTHGATE BOULEVARD",3550.0,42000.0,31000.0,4150.0,34500.0,31000.0
-121.475021427,38.5974213850001,10900,3,160,,SAC,R,44.63,,"SACRAMENTO, NORTHGATE BOULEVARD",3550.0,42000.0,31000.0,4150.0,34500.0,31000.0
-121.469395757,38.599445072,10901,3,160,,SAC,R,44.977,,"SACRAMENTO, DEL PASO BOULEVARD",3050.0,36500.0,26500.0,2550.0,29500.0,21500.0
-121.469592013,38.599686089,10902,3,160,,SAC,R,44.977,,"SACRAMENTO, DEL PASO BOULEVARD",3050.0,36500.0,26500.0,2550.0,29500.0,21500.0
-121.458009046,38.600083972,10903,3,160,,SAC,,45.604,,"SACRAMENTO, CANTERBURY ROAD",2550.0,29500.0,21500.0,2550.0,29500.0,21500.0
-121.457994406,38.600226009,10904,3,160,,SAC,,45.604,,"SACRAMENTO, CANTERBURY ROAD",2550.0,29500.0,21500.0,2550.0,29500.0,21500.0
-121.447646808,38.6000734260001,10905,3,160,,SAC,,46.164,,"SACRAMENTO, DEADMAN'S SLOUGH, ROYAL OAKS DRIVE",2550.0,29500.0,21500.0,3200.0,25500.0,23900.0
-121.447628634,38.600216344,10906,3,160,,SAC,,46.164,,"SACRAMENTO, DEADMAN'S SLOUGH, ROYAL OAKS DRIVE",2550.0,29500.0,21500.0,3200.0,25500.0,23900.0
-121.44461813,38.600081319,10907,3,160,,SAC,,46.33,,"SACRAMENTO, TRIBUTE ROAD",3200.0,25500.0,23900.0,3750.0,33500.0,32500.0
-121.444613002,38.6002103700001,10908,3,160,,SAC,,46.33,,"SACRAMENTO, TRIBUTE ROAD",3200.0,25500.0,23900.0,3750.0,33500.0,32500.0
-121.440092417,38.6000643890001,10909,3,160,,SAC,,46.581,,"SACRAMENTO, JCT. RTE. 51",3750.0,33500.0,32500.0,3450.0,33000.0,30000.0
-121.440212522,38.6004453050001,10910,3,160,,SAC,,46.581,,"SACRAMENTO, JCT. RTE. 51",3750.0,33500.0,32500.0,3450.0,33000.0,30000.0
-121.434118823,38.603851779,10911,3,160,,SAC,,47.05,,END OF ROUTE,3450.0,33000.0,30000.0,,,
-121.434272298,38.604476387,10912,3,160,,SAC,,47.05,,END OF ROUTE,3450.0,33000.0,30000.0,,,
-121.891756715,42.0000983130001,10913,2,161,,SIS,,0.037,,JCT. RTE. 97,,,,70.0,700.0,680.0
-121.891756715,42.0000983130001,10914,2,161,,SIS,,0.037,,JCT. RTE. 97,,,,70.0,700.0,680.0
-121.559376475,41.9986880390001,10915,2,161,,SIS,,17.31,,HILL ROAD,140.0,1200.0,1150.0,120.0,1300.0,1200.0
-121.559376475,41.9986880390001,10916,2,161,,SIS,,17.31,,HILL ROAD,140.0,1200.0,1150.0,120.0,1300.0,1200.0
-121.519523982,41.9982749110001,10917,2,161,,SIS,,19.361,,JCT. RTE. 139,130.0,1300.0,1200.0,,,
-121.519523982,41.9982749110001,10918,2,161,,SIS,,19.361,,JCT. RTE. 139,130.0,1300.0,1200.0,,,
-123.430237447,39.55520986,10919,1,162,,MEN,R,0.0,,JCT. RTE. 101,,,,120.0,2150.0,1300.0
-123.430237447,39.55520986,10920,1,162,,MEN,R,0.0,,JCT. RTE. 101,,,,120.0,2150.0,1300.0
-123.401894546,39.5648790970001,10921,1,162,,MEN,,2.0,,RIVER BAR ROAD,100.0,1200.0,1100.0,100.0,1200.0,950.0
-123.401894546,39.5648790970001,10922,1,162,,MEN,,2.0,,RIVER BAR ROAD,100.0,1200.0,1100.0,100.0,1200.0,950.0
-123.345439186,39.711611179,10923,1,162,,MEN,,15.307,,COUNTY ROAD 322/ DOS RIOS ROAD,100.0,1300.0,1100.0,100.0,1200.0,1050.0
-123.345439186,39.711611179,10924,1,162,,MEN,,15.307,,COUNTY ROAD 322/ DOS RIOS ROAD,100.0,1300.0,1100.0,100.0,1200.0,1050.0
-123.248319596,39.758736959,10925,1,162,,MEN,,26.78,,COUNTY ROAD 327/ POOHKINY ROAD,90.0,1100.0,830.0,110.0,1300.0,1100.0
-123.248319596,39.758736959,10926,1,162,,MEN,,26.78,,COUNTY ROAD 327/ POOHKINY ROAD,90.0,1100.0,830.0,110.0,1300.0,1100.0
-123.248244679,39.780622513,10927,1,162,,MEN,,28.232,,WATTENBURG ROAD,110.0,1300.0,1250.0,200.0,1950.0,1600.0
-123.248244679,39.780622513,10928,1,162,,MEN,,28.232,,WATTENBURG ROAD,110.0,1300.0,1250.0,200.0,1950.0,1600.0
-123.24816097,39.795158799,10929,1,162,,MEN,,29.251,,EAST LANE ROAD,210.0,2100.0,1800.0,300.0,3300.0,3100.0
-123.24816097,39.795158799,10930,1,162,,MEN,,29.251,,EAST LANE ROAD,210.0,2100.0,1800.0,300.0,3300.0,3100.0
-123.248132807,39.8170579100001,10931,1,162,,MEN,,30.768,,MINA ROAD,270.0,3200.0,3000.0,110.0,1200.0,980.0
-123.248132807,39.8170579100001,10932,1,162,,MEN,,30.768,,MINA ROAD,270.0,3200.0,3000.0,110.0,1200.0,980.0
-123.20638275,39.816603453,10933,1,162,,MEN,,32.984,,SHORT CREEK ROAD,70.0,800.0,430.0,60.0,800.0,600.0
-123.20638275,39.816603453,10934,1,162,,MEN,,32.984,,SHORT CREEK ROAD,70.0,800.0,430.0,60.0,800.0,600.0
-123.190942386,39.825129039,10935,1,162,,MEN,,34.045,,NEAR SHORT CREEK BRIDGE,60.0,400.0,300.0,,,
-123.190942386,39.825129039,10936,1,162,,MEN,,34.045,,NEAR SHORT CREEK BRIDGE,60.0,400.0,300.0,,,
-122.591440475,39.65648308,10937,3,162,,GLE,,37.648,,COUNTY ROAD 307,,,,30.0,250.0,230.0
-122.591440475,39.65648308,10938,3,162,,GLE,,37.648,,COUNTY ROAD 307,,,,30.0,250.0,230.0
-122.525779219,39.6634382500001,10939,3,162,,GLE,,41.379,,"COUNTY ROAD 306 AT COUNTY ROAD 307, NEAR MENDOCINO NATIONAL FOREST EAST BOUNDARY",30.0,250.0,230.0,50.0,360.0,330.0
-122.525779219,39.6634382500001,10940,3,162,,GLE,,41.379,,"COUNTY ROAD 306 AT COUNTY ROAD 307, NEAR MENDOCINO NATIONAL FOREST EAST BOUNDARY",30.0,250.0,230.0,50.0,360.0,330.0
-122.5303906,39.6114735410001,10941,3,162,,GLE,R,45.117,,COUNTY ROAD 306 (TO ELK CREEK),40.0,400.0,320.0,80.0,660.0,630.0
-122.5303906,39.6114735410001,10942,3,162,,GLE,R,45.117,,COUNTY ROAD 306 (TO ELK CREEK),40.0,400.0,320.0,80.0,660.0,630.0
-122.525506965,39.6115757100001,10943,3,162,,GLE,,45.382,,COUNTY ROAD 304 (TO STONY GORGE RESERVOIR),70.0,660.0,630.0,90.0,800.0,780.0
-122.525506965,39.6115757100001,10944,3,162,,GLE,,45.382,,COUNTY ROAD 304 (TO STONY GORGE RESERVOIR),70.0,660.0,630.0,90.0,800.0,780.0
-122.249205704,39.524157019,10945,3,162,,GLE,,63.678,,COUNTY ROAD D,170.0,1700.0,1500.0,210.0,2300.0,2050.0
-122.249205704,39.524157019,10946,3,162,,GLE,,63.678,,COUNTY ROAD D,170.0,1700.0,1500.0,210.0,2300.0,2050.0
-122.226727522,39.5242252510001,10947,3,162,,GLE,,64.88,,COUNTY ROAD F,270.0,2600.0,2350.0,290.0,2850.0,2650.0
-122.226727522,39.5242252510001,10948,3,162,,GLE,,64.88,,COUNTY ROAD F,270.0,2600.0,2350.0,290.0,2850.0,2650.0
-122.214714761,39.5242325340001,10949,3,162,,GLE,,65.523,,"WILLOWS, JCT. RTE. 5",380.0,3750.0,3400.0,450.0,4050.0,3950.0
-122.214714761,39.5242325340001,10950,3,162,,GLE,,65.523,,"WILLOWS, JCT. RTE. 5",380.0,3750.0,3400.0,450.0,4050.0,3950.0
-122.193926075,39.524217074,10951,3,162,,GLE,,66.632,,"WILLOWS, TEHAMA STREET",310.0,3150.0,3050.0,310.0,3350.0,3000.0
-122.193926075,39.524217074,10952,3,162,,GLE,,66.632,,"WILLOWS, TEHAMA STREET",310.0,3150.0,3050.0,310.0,3350.0,3000.0
-122.18518502,39.524184346,10953,3,162,,GLE,,67.106,,"WILLOWS, FIRST STREET",340.0,3800.0,3400.0,310.0,3500.0,3100.0
-122.18518502,39.524184346,10954,3,162,,GLE,,67.106,,"WILLOWS, FIRST STREET",340.0,3800.0,3400.0,310.0,3500.0,3100.0
-122.183235218,39.5241774670001,10955,3,162,,GLE,,67.204,,CENTRAL IRRIGATION CANAL,310.0,3500.0,3100.0,320.0,3900.0,3450.0
-122.183235218,39.5241774670001,10956,3,162,,GLE,,67.204,,CENTRAL IRRIGATION CANAL,310.0,3500.0,3100.0,320.0,3900.0,3450.0
-122.136844079,39.5241210560001,10957,3,162,,GLE,,69.692,,COUNTY ROAD P (MULICK ROAD),340.0,3750.0,3350.0,320.0,3600.0,3100.0
-122.136844079,39.5241210560001,10958,3,162,,GLE,,69.692,,COUNTY ROAD P (MULICK ROAD),340.0,3750.0,3350.0,320.0,3600.0,3100.0
-122.065240225,39.5215680260001,10959,3,162,,GLE,,73.549,,COUNTY ROAD V,310.0,3500.0,2800.0,290.0,3400.0,2700.0
-122.065240225,39.5215680260001,10960,3,162,,GLE,,73.549,,COUNTY ROAD V,310.0,3500.0,2800.0,290.0,3400.0,2700.0
-122.014046927,39.5217940700001,10961,3,162,,GLE,,76.27,,JCT. RTE. 45,290.0,2750.0,2550.0,280.0,2400.0,2150.0
-122.014046927,39.5217940700001,10962,3,162,,GLE,,76.27,,JCT. RTE. 45,290.0,2750.0,2550.0,280.0,2400.0,2150.0
-121.99393913,39.4573732010001,10963,3,162,,GLE,,77.534,,BUTTE CITY,270.0,2900.0,2650.0,280.0,3100.0,2900.0
-121.99393913,39.4573732010001,10964,3,162,,GLE,,77.534,,BUTTE CITY,270.0,2900.0,2650.0,280.0,3100.0,2900.0
-121.973318707,39.4643510380001,10965,3,162,,GLE,,79.069,,SACRAMENTO RIVER OVERFLOW,290.0,3050.0,2850.0,290.0,3050.0,2850.0
-121.973318707,39.4643510380001,10966,3,162,,GLE,,79.069,,SACRAMENTO RIVER OVERFLOW,290.0,3050.0,2850.0,290.0,3050.0,2850.0
-121.930139285,39.4641667700001,10967,3,162,,GLE,,81.372,,COUNTY ROAD Z,270.0,3050.0,2900.0,190.0,2150.0,2000.0
-121.930139285,39.4641667700001,10968,3,162,,GLE,,81.372,,COUNTY ROAD Z,270.0,3050.0,2900.0,190.0,2150.0,2000.0
-121.870095794,39.464065089,10969,3,162,,GLE,,84.59,,GLENN/BUTTE COUNTY LINE,240.0,2150.0,2000.0,,,
-121.870095794,39.464065089,10970,3,162,,GLE,,84.59,,GLENN/BUTTE COUNTY LINE,240.0,2150.0,2000.0,,,
-121.870095794,39.464065089,10971,3,162,,BUT,,0.0,,GLENN/BUTTE COUNTY LINE,,,,240.0,2150.0,2000.0
-121.870095794,39.464065089,10972,3,162,,BUT,,0.0,,GLENN/BUTTE COUNTY LINE,,,,240.0,2150.0,2000.0
-121.745988245,39.46475652,10973,3,162,,BUT,,6.66,,RICHVALE SOUTH HIGHWAY,150.0,2150.0,1950.0,130.0,1700.0,1400.0
-121.745988245,39.46475652,10974,3,162,,BUT,,6.66,,RICHVALE SOUTH HIGHWAY,150.0,2150.0,1950.0,130.0,1700.0,1400.0
-121.688668316,39.4942541390001,10975,3,162,,BUT,R,9.726,,JCT. RTE. 99,140.0,1400.0,1250.0,300.0,3250.0,3150.0
-121.688668316,39.4942541390001,10976,3,162,,BUT,R,9.726,,JCT. RTE. 99,140.0,1400.0,1250.0,300.0,3250.0,3150.0
-121.60919987,39.4980251960001,10977,3,162,,BUT,,14.03,,"OROVILLE, LARKIN ROAD",370.0,3450.0,3150.0,1200.0,10900.0,10600.0
-121.609198301,39.4980950080001,10978,3,162,,BUT,,14.03,,"OROVILLE, LARKIN ROAD",370.0,3450.0,3150.0,1200.0,10900.0,10600.0
-121.591634951,39.4980238950001,10979,3,162,,BUT,,14.96,,"OROVILLE, 12TH STREET",1200.0,10900.0,10200.0,1550.0,15600.0,14900.0
-121.591631575,39.498092087,10980,3,162,,BUT,,14.96,,"OROVILLE, 12TH STREET",1200.0,10900.0,10200.0,1550.0,15600.0,14900.0
-121.575311653,39.49792889,10981,3,162,,BUT,,15.831,,"OROVILLE, JCT. RTE. 70",1550.0,15600.0,14900.0,3650.0,33000.0,31000.0
-121.575363998,39.4980295710001,10982,3,162,,BUT,,15.831,,"OROVILLE, JCT. RTE. 70",1550.0,15600.0,14900.0,3650.0,33000.0,31000.0
-121.571929023,39.498003598,10983,3,162,,BUT,,16.017,,FEATHER RIVER BOULEVARD,3650.0,33000.0,31000.0,3100.0,31500.0,30000.0
-121.57192424,39.498096688,10984,3,162,,BUT,,16.017,,FEATHER RIVER BOULEVARD,3650.0,33000.0,31000.0,3100.0,31500.0,30000.0
-121.552250245,39.503877464,10985,3,162,,BUT,,17.142,,"OROVILLE, LINCOLN STREET",3050.0,29500.0,28000.0,3300.0,29500.0,28000.0
-121.552250245,39.503877464,10986,3,162,,BUT,,17.142,,"OROVILLE, LINCOLN STREET",3050.0,29500.0,28000.0,3300.0,29500.0,28000.0
-121.545714298,39.5067491520001,10987,3,162,,BUT,,17.553,,"ON OLIVE HIGHWAY, SOUTH OF OROVILLE DAM BOULEVARD",3300.0,29500.0,28000.0,3200.0,28000.0,26500.0
-121.545714298,39.5067491520001,10988,3,162,,BUT,,17.553,,"ON OLIVE HIGHWAY, SOUTH OF OROVILLE DAM BOULEVARD",3300.0,29500.0,28000.0,3200.0,28000.0,26500.0
-121.539020622,39.50262896,10989,3,162,,BUT,,18.006,,"OROVILLE, LOWER WYANDOTE ROAD",3200.0,28000.0,26500.0,2050.0,22000.0,21800.0
-121.539020622,39.50262896,10990,3,162,,BUT,,18.006,,"OROVILLE, LOWER WYANDOTE ROAD",3200.0,28000.0,26500.0,2050.0,22000.0,21800.0
-121.53146911,39.5014400810001,10991,3,162,,BUT,,18.457,,FOOTHILL BOULEVARD,2050.0,20900.0,20100.0,1600.0,14600.0,13600.0
-121.53146911,39.5014400810001,10992,3,162,,BUT,,18.457,,FOOTHILL BOULEVARD,2050.0,20900.0,20100.0,1600.0,14600.0,13600.0
-121.497761792,39.505299484,10993,3,162,,BUT,,20.449,,OROVILLE QUINCY HIGHWAY,1600.0,14600.0,13600.0,1400.0,13000.0,12100.0
-121.497761792,39.505299484,10994,3,162,,BUT,,20.449,,OROVILLE QUINCY HIGHWAY,1600.0,14600.0,13600.0,1400.0,13000.0,12100.0
-121.497206465,39.5056993260001,10995,3,162,,BUT,,20.49,,OAKVALE AVENUE,1400.0,12700.0,12100.0,1300.0,12000.0,11100.0
-121.497206465,39.5056993260001,10996,3,162,,BUT,,20.49,,OAKVALE AVENUE,1400.0,12700.0,12100.0,1300.0,12000.0,11100.0
-121.485072453,39.5116284120001,10997,3,162,,BUT,,21.264,,CANYON DRIVE,1300.0,12000.0,11100.0,900.0,8900.0,8000.0
-121.485072453,39.5116284120001,10998,3,162,,BUT,,21.264,,CANYON DRIVE,1300.0,12000.0,11100.0,900.0,8900.0,8000.0
-121.481737573,39.5127261160001,10999,3,162,,BUT,,21.457,,HILLCREST AVENUE,900.0,8900.0,8000.0,640.0,6900.0,5900.0
-121.481737573,39.5127261160001,11000,3,162,,BUT,,21.457,,HILLCREST AVENUE,900.0,8900.0,8000.0,640.0,6900.0,5900.0
-121.459758036,39.503671146,11001,3,162,,BUT,,22.899,,KELLY RIDGE ROAD,660.0,6600.0,5800.0,680.0,6200.0,4850.0
-121.459758036,39.503671146,11002,3,162,,BUT,,22.899,,KELLY RIDGE ROAD,660.0,6600.0,5800.0,680.0,6200.0,4850.0
-121.444002284,39.514830186,11003,3,162,,BUT,,24.194,,FORBESTOWN ROAD,640.0,5700.0,4450.0,260.0,2450.0,1750.0
-121.444002284,39.514830186,11004,3,162,,BUT,,24.194,,FORBESTOWN ROAD,640.0,5700.0,4450.0,260.0,2450.0,1750.0
-121.439486013,39.5187894270001,11005,3,162,,BUT,,24.56,,LOAFER CREEK CAMPGROUND,260.0,2450.0,1700.0,220.0,2000.0,1400.0
-121.439486013,39.5187894270001,11006,3,162,,BUT,,24.56,,LOAFER CREEK CAMPGROUND,260.0,2450.0,1700.0,220.0,2000.0,1400.0
-121.444853917,39.594177351,11007,3,162,,BUT,,31.07,,FOREMAN ROAD,220.0,2000.0,1400.0,,,
-121.444853917,39.594177351,11008,3,162,,BUT,,31.07,,FOREMAN ROAD,220.0,2000.0,1400.0,,,
-117.155274638,32.7241271780001,11009,11,163,,SD,,0.89,,JCT. RTE. 5,3500.0,42000.0,40000.0,7400.0,82000.0,78000.0
-117.155509181,32.7241030100001,11010,11,163,,SD,,0.89,,JCT. RTE. 5,3500.0,42000.0,40000.0,7400.0,82000.0,78000.0
-117.155647072,32.734179189,11011,11,163,,SD,,1.623,,"SAN DIEGO, QUINCE STREET",7400.0,82000.0,78000.0,7300.0,81000.0,75000.0
-117.155949446,32.734293264,11012,11,163,,SD,,1.623,,"SAN DIEGO, QUINCE STREET",7400.0,82000.0,78000.0,7300.0,81000.0,75000.0
-117.155801143,32.7368665110001,11013,11,163,,SD,,1.799,,"SAN DIEGO, RICHMOND STREET",7300.0,81000.0,75000.0,7100.0,80000.0,74000.0
-117.156017127,32.736739486,11014,11,163,,SD,,1.799,,"SAN DIEGO, RICHMOND STREET",7300.0,81000.0,75000.0,7100.0,80000.0,74000.0
-117.156437588,32.746708117,11015,11,163,,SD,,2.49,,ROBINSON AVENUE,7100.0,80000.0,74000.0,6700.0,96000.0,91000.0
-117.15655556,32.746768162,11016,11,163,,SD,,2.49,,ROBINSON AVENUE,7100.0,80000.0,74000.0,6700.0,96000.0,91000.0
-117.155282119,32.750404732,11017,11,163,,SD,,2.749,,"SAN DIEGO, WASHINGTON STREET",9800.0,127000.0,91000.0,9200.0,122000.0,118000.0
-117.155376153,32.750385662,11018,11,163,,SD,,2.749,,"SAN DIEGO, WASHINGTON STREET",9800.0,127000.0,91000.0,9200.0,122000.0,118000.0
-117.157676543,32.7531309340001,11019,11,163,,SD,,2.984,,"SAN DIEGO, SIXTH STREET",9200.0,122000.0,118000.0,12000.0,156000.0,147000.0
-117.157713761,32.7530062720001,11020,11,163,,SD,,2.984,,"SAN DIEGO, SIXTH STREET",9200.0,122000.0,118000.0,12000.0,156000.0,147000.0
-117.163338414,32.762654669,11021,11,163,,SD,,3.742,,"SAN DIEGO, JCT. RTE. 8",12000.0,156000.0,147000.0,10900.0,144000.0,139000.0
-117.16349701,32.762581002,11022,11,163,,SD,,3.742,,"SAN DIEGO, JCT. RTE. 8",12000.0,156000.0,147000.0,10900.0,144000.0,139000.0
-117.161195801,32.771638911,11023,11,163,,SD,,4.371,,FRIARS ROAD,10900.0,144000.0,139000.0,13100.0,168000.0,161000.0
-117.161460368,32.7715621080001,11024,11,163,,SD,,4.371,,FRIARS ROAD,10900.0,144000.0,139000.0,13100.0,168000.0,161000.0
-117.158985217,32.791580502,11025,11,163,,SD,,5.792,,"SAN DIEGO, GENESEE AVENUE",14600.0,165000.0,161000.0,12800.0,147000.0,142000.0
-117.15927311,32.7914652740001,11026,11,163,,SD,,5.792,,"SAN DIEGO, GENESEE AVENUE",14600.0,165000.0,161000.0,12800.0,147000.0,142000.0
-117.155216469,32.801910476,11027,11,163,,SD,,6.54,,"SAN DIEGO, MESA COLLEGE DRIVE",12800.0,147000.0,142000.0,11800.0,134000.0,130000.0
-117.155537841,32.8018375660001,11028,11,163,,SD,,6.54,,"SAN DIEGO, MESA COLLEGE DRIVE",12800.0,147000.0,142000.0,11800.0,134000.0,130000.0
-117.152793966,32.8086991550001,11029,11,163,,SD,,7.043,,"SAN DIEGO, JCT. RTE. 805",11800.0,134000.0,130000.0,11100.0,126000.0,119000.0
-117.15293631,32.8090075270001,11030,11,163,,SD,,7.043,,"SAN DIEGO, JCT. RTE. 805",11800.0,134000.0,130000.0,11100.0,126000.0,119000.0
-117.146584647,32.8218004300001,11031,11,163,,SD,,8.01,,"SAN DIEGO, BALBOA AVENUE",11100.0,126000.0,119000.0,11400.0,131000.0,123000.0
-117.146847666,32.8218446070001,11032,11,163,,SD,,8.01,,"SAN DIEGO, BALBOA AVENUE",11100.0,126000.0,119000.0,11400.0,131000.0,123000.0
-117.140898522,32.8323200450001,11033,11,163,,SD,,8.807,,"SAN DIEGO, CLAIREMONT MESA BOULEVARD",11400.0,131000.0,123000.0,11600.0,131000.0,124000.0
-117.141085351,32.8323662350001,11034,11,163,,SD,,8.807,,"SAN DIEGO, CLAIREMONT MESA BOULEVARD",11400.0,131000.0,123000.0,11600.0,131000.0,124000.0
-117.1332628,32.8413162460001,11035,11,163,,SD,,9.552,,JCT. RTE. 52,11600.0,131000.0,124000.0,12000.0,133000.0,105000.0
-117.133588255,32.8413173770001,11036,11,163,,SD,,9.552,,JCT. RTE. 52,11600.0,131000.0,124000.0,12000.0,133000.0,105000.0
-117.119102024,32.854822481,11037,11,163,,SD,R,10.837,,"SAN DIEGO, KEARNEY VILLA ROAD",14100.0,160000.0,150000.0,11600.0,114000.0,110000.0
-117.1190875,32.855057247,11038,11,163,,SD,R,10.837,,"SAN DIEGO, KEARNEY VILLA ROAD",14100.0,160000.0,150000.0,11600.0,114000.0,110000.0
-117.113518167,32.8576145160001,11039,11,163,,SD,R,11.23,,JCT. RTE. 15S,11600.0,114000.0,110000.0,13700.0,142000.0,135000.0
-117.114487918,32.8588786220001,11040,11,163,,SD,R,11.23,,JCT. RTE. 15S,11600.0,114000.0,110000.0,13700.0,142000.0,135000.0
-117.110566161,32.862632193,11041,11,163,,SD,R,11.662,,JCT. RTE. 15,11900.0,124000.0,115000.0,,,
-117.110746559,32.8641774590001,11042,11,163,,SD,R,11.662,,JCT. RTE. 15,11900.0,124000.0,115000.0,,,
-118.06531575,34.062722697,11043,7,164,,LA,,4.81,,"SOUTH EL MONTE, GARVEY AVENUE",3150.0,56000.0,51000.0,4650.0,82000.0,75000.0
-118.065525559,34.0627132000001,11044,7,164,,LA,,4.81,,"SOUTH EL MONTE, GARVEY AVENUE",3150.0,56000.0,51000.0,4650.0,82000.0,75000.0
-118.072926553,34.07176431,11045,7,164,,LA,,5.599,,"EL MONTE, JCT. RTE. 10",4650.0,82000.0,75000.0,3150.0,56000.0,51000.0
-118.073086843,34.07177634,11046,7,164,,LA,,5.599,,"EL MONTE, JCT. RTE. 10",4650.0,82000.0,75000.0,3150.0,56000.0,51000.0
-118.073135074,34.0808496660001,11047,7,164,,LA,,6.224,,"ROSEMEAD, VALLEY BOULEVARD",3150.0,56000.0,51000.0,3500.0,63000.0,57000.0
-118.073271672,34.080853013,11048,7,164,,LA,,6.224,,"ROSEMEAD, VALLEY BOULEVARD",3150.0,56000.0,51000.0,3500.0,63000.0,57000.0
-118.073285959,34.086995131,11049,7,164,,LA,,6.64,,"ROSEMEAD, LOWER AZUSA ROAD",2750.0,48500.0,44000.0,2400.0,43000.0,39000.0
-118.073452506,34.087004216,11050,7,164,,LA,,6.64,,"ROSEMEAD, LOWER AZUSA ROAD",2750.0,48500.0,44000.0,2400.0,43000.0,39000.0
-118.073288432,34.090538753,11051,7,164,,LA,,6.899,,END OF ROUTE,2400.0,43000.0,39000.0,,,
-118.073385959,34.0905744190001,11052,7,164,,LA,,6.899,,END OF ROUTE,2400.0,43000.0,39000.0,,,
-120.840974879,36.9299529840001,11053,10,165,,MER,L,0.0,,JCT. RTE. 5,,,,150.0,1800.0,1400.0
-120.840974879,36.9299529840001,11054,10,165,,MER,L,0.0,,JCT. RTE. 5,,,,150.0,1800.0,1400.0
-120.837310967,36.983933053,11055,10,165,,MER,,3.749,,CHARLESTON AVE,330.0,2600.0,1550.0,290.0,2950.0,2050.0
-120.837310967,36.983933053,11056,10,165,,MER,,3.749,,CHARLESTON AVE,330.0,2600.0,1550.0,290.0,2950.0,2050.0
-120.835779116,37.042384666,11057,10,165,,MER,,7.782,,PIONEER ROAD,420.0,6000.0,4300.0,660.0,7200.0,6400.0
-120.835779116,37.042384666,11058,10,165,,MER,,7.782,,PIONEER ROAD,420.0,6000.0,4300.0,660.0,7200.0,6400.0
-120.83552499,37.0491866890001,11059,10,165,,MER,,8.24,,SCRIPPS DR,660.0,7200.0,6700.0,960.0,10600.0,7600.0
-120.83552499,37.0491866890001,11060,10,165,,MER,,8.24,,SCRIPPS DR,660.0,7200.0,6700.0,960.0,10600.0,7600.0
-120.835356857,37.056866347,11061,10,165,,MER,,8.786,,"LOS BANOS, JCT. RTE. 152",990.0,13000.0,12000.0,1650.0,20800.0,16000.0
